ID,Name,Year,Season,English,Japanese,Episodes,Broadcast,Source,Duration,Rating,Score,Members,Favorites,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri
40046,Id Invaded,2020,winter,ID: INVADED,ID:INVADED イド:インヴェイデッド,13,Mondays at 00:30 (JST),Original,24,None,7.71,78387,259,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,
39988,Isekai Quartet 2,2020,winter,Isekai Quartet2,異世界かるてっと2,12,Wednesdays at 00:30 (JST),Original,11,PG-13 - Teens 13 or older,7.56,75107,158,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
38256,Magia Record Mahou Shoujo Madoka☆Magica Gaiden TV,2020,winter,Magia Record: Puella Magi Madoka Magica Side Story,マギアレコード 魔法少女まどか☆マギカ外伝 (TV),13,Sundays at 00:00 (JST),Game,23,PG-13 - Teens 13 or older,7.24,73325,515,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,
38668,Dorohedoro,2020,winter,,ドロヘドロ,12,Mondays at 00:00 (JST),Manga,23,R - 17+ (violence & profanity),7.75,73363,292,1,,,1,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
38481,Toaru Kagaku no Railgun T,2020,winter,A Certain Scientific Railgun T,とある科学の超電磁砲[レールガン]T,25,Fridays at 22:00 (JST),Manga,24,R - 17+ (violence & profanity),8.17,64727,393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,
38924,Nekopara,2020,winter,NekoparA,ネコぱら,12,Thursdays at 21:00 (JST),Visual novel,21,PG-13 - Teens 13 or older,6.85,63148,265,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
38909,Infinite Dendrogram,2020,winter,Infinite Dendrogram,<Infinite Dendrogram>-インフィニット・デンドログラム-,13,Thursdays at 23:00 (JST),Light novel,23,None,6.15,58157,130,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40483,Murenase Seton Gakuen,2020,winter,Seton Academy: Join the Pack!,群れなせ！シートン学園,12,Tuesdays at 00:30 (JST),Manga,23,PG-13 - Teens 13 or older,7.2,54302,213,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
37522,Pet,2020,winter,Pet,ペット,13,Mondays at 22:00 (JST),Manga,23,R - 17+ (violence & profanity),6.28,53249,86,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,1,,,,
38476,Heya Camp△,2020,winter,Room Camp,へやキャン△,12,Mondays at 20:55 (JST),Manga,3,PG-13 - Teens 13 or older,7.11,41088,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
39388,Koisuru Asteroid,2020,winter,Asteroid in Love,恋する小惑星〈アストロイド〉,12,Fridays at 20:30 (JST),4-koma manga,23,None,6.79,36298,95,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
40392,Runway de Waratte,2020,winter,Smile Down the Runway,ランウェイで笑って,12,Saturdays at 02:25 (JST),Manga,24,PG-13 - Teens 13 or older,7.58,35298,77,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,
37576,Majutsushi Orphen Hagure Tabi,2020,winter,Sorcerous Stabber Orphen,魔術士オーフェンはぐれ旅,13,Tuesdays at 23:00 (JST),Light novel,23,PG-13 - Teens 13 or older,5.83,30999,39,1,1,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
40746,Overflow,2020,winter,,おーばーふろぉ,8,Mondays at 01:00 (JST),Manga,7,R+ - Mild Nudity,6.25,22583,112,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
40230,Housekishou Richard-shi no Nazo Kantei,2020,winter,The Case Files of Jeweler Richard,宝石商リチャード氏の謎鑑定,12,Thursdays at 23:30 (JST),Novel,23,None,6.69,19510,39,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu,2020,winter,,ぼくのとなりに暗黒破壊神がいます。,12,Saturdays at 21:00 (JST),Manga,23,None,6.16,19296,32,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
35252,Hatena☆Illusion,2020,winter,,はてな☆イリュージョン,,Thursdays at 23:30 (JST),Light novel,24,None,5.69,17950,20,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,
40738,Natsunagu,2020,winter,,なつなぐ!,12,Tuesdays at 01:35 (JST),Original,4,None,5.75,15050,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37890,Oshi ga Budoukan Ittekuretara Shinu,2020,winter,"If My Favorite Pop Idol Made It to the Budokan, I Would Die",推しが武道館いってくれたら死ぬ,12,Fridays at 01:28 (JST),Manga,24,None,7.27,14960,57,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
40148,22 7,2020,winter,22/7,22/7,12,Saturdays at 23:00 (JST),Other,24,None,6.56,14912,46,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
39583,number24,2020,winter,number24,number24 ナンバー・トゥーフォー,12,Wednesdays at 22:30 (JST),Original,23,None,6.14,11785,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,
37870,BanG Dream 3rd Season,2020,winter,,BanG Dream!（バンドリ！）第3期,,Thursdays at 23:00 (JST),Manga,23,PG-13 - Teens 13 or older,7.76,10534,85,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
39942,Uchi Tama Uchi no Tama Shirimasen ka,2020,winter,Uchitama?! Have you seen my Tama?,うちタマ?!~うちのタマ知りませんか?~,11,Fridays at 00:55 (JST),Original,23,None,6.42,9135,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
40136,Oda Cinnamon Nobunaga,2020,winter,Oda Cinnamon Nobunaga,織田シナモン信長,12,Saturdays at 01:23 (JST),Manga,23,PG-13 - Teens 13 or older,6.08,8804,10,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,
39960,Yatogame-chan Kansatsu Nikki Nisatsume,2020,winter,Yatogame-chan Kansatsu Nikki 2,八十亀ちゃんかんさつにっき 2さつめ,,Sundays at 21:54 (JST),4-koma manga,3,PG-13 - Teens 13 or older,6.39,7423,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,
39184,A3 Season Spring Summer,2020,winter,A3! Season Spring & Summer,A3! SEASON SPRING & SUMMER,,Tuesdays at 00:00 (JST),Game,23,PG-13 - Teens 13 or older,6.43,7148,66,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
37962,IDOLiSH7 Second Beat,2020,winter,,アイドリッシュセブン Second BEAT!,,Unknown,Game,25,PG-13 - Teens 13 or older,7.43,6669,56,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
40763,Show By Rock Mashumairesh,2020,winter,SHOW BY ROCK!! Mashumairesh!!,SHOW BY ROCK!!ましゅまいれっしゅ!!,12,Thursdays at 22:30 (JST),Game,23,PG - Children,6.41,5708,12,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
40850,Breakers,2020,winter,Breakers,ブレーカーズ,,Tuesdays at 18:45 (JST),Original,8,PG-13 - Teens 13 or older,6.1,4494,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
40137,ARP Backstage Pass,2020,winter,,ARP Backstage Pass,11,Mondays at 23:00 (JST),Unknown,23,None,5.17,2932,6,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
40610,Healin Good♡Precure,2020,winter,,ヒーリングっど♥プリキュア,,Sundays at 08:30 (JST),Original,24,G - All Ages,7.16,2451,13,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,
40995,Hentatsu TV,2020,winter,,へんたつ,,Saturdays at 23:57 (JST),Original,1,None,5.21,2272,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
40129,Rebirth,2020,winter,,りばあす,,Sundays at 21:30 (JST),Card game,3,None,5.3,1827,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40758,Hulaing Babies Petit,2020,winter,,フライングベイビーズ☆プチ,,Wednesdays at 07:30 (JST),Original,1,PG-13 - Teens 13 or older,,461,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
40714,Youkai Watch Jam Youkai Gakuen Y - N to no Souguu,2020,winter,,妖怪ウォッチJam 妖怪学園Y Nとの遭遇,,Fridays at 18:25 (JST),Game,,None,,411,0,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
40939,Marumaru Manul,2020,winter,,まるまるマヌル,,Mondays at 00:30 (JST),Digital manga,1,None,,162,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40953,Lalalacoco,2020,winter,,LALALACOCO,,Tuesdays at 07:30 (JST),Other,,None,,41,0,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,
41276,Onigiri ni Naritai Cogimyun,2020,winter,,おにぎりになりたい こぎみゅん,,Fridays at 01:25 (JST),Other,1,G - All Ages,,25,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
38408,Boku no Hero Academia 4th Season,2019,fall,My Hero Academia 4,僕のヒーローアカデミア 4thシーズン,25,Saturdays at 17:30 (JST),Manga,24,PG-13 - Teens 13 or older,8.28,442738,4137,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,
39597,Sword Art Online Alicization - War of Underworld,2019,fall,,ソードアート・オンライン アリシゼーション War of Underworld,12,Sundays at 00:00 (JST),Light novel,23,PG-13 - Teens 13 or older,7.83,217350,2171,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
38659,Shinchou Yuusha Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,2019,fall,Cautious Hero: The Hero Is Overpowered but Overly Cautious,慎重勇者~この勇者が俺TUEEEくせに慎重すぎる~,12,Wednesdays at 22:30 (JST),Light novel,23,PG-13 - Teens 13 or older,7.67,194079,887,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39701,Nanatsu no Taizai Kamigami no Gekirin,2019,fall,The Seven Deadly Sins: Wrath of the Gods,七つの大罪 神々の逆鱗,24,Wednesdays at 17:55 (JST),Manga,24,PG-13 - Teens 13 or older,6.03,187903,1428,1,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,
39940,Shokugeki no Souma Shin no Sara,2019,fall,Food Wars! The Fourth Plate,食戟のソーマ 神ノ皿,12,Saturdays at 00:30 (JST),Manga,24,PG-13 - Teens 13 or older,7.84,184515,949,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
38483,Ore wo Suki nano wa Omae dake ka yo,2019,fall,ORESUKI Are you the only one who loves me?,俺を好きなのはお前だけかよ,12,Thursdays at 00:30 (JST),Light novel,23,PG-13 - Teens 13 or older,7.53,156388,1208,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
39195,Beastars,2019,fall,,BEASTARS,12,Thursdays at 00:55 (JST),Manga,22,R - 17+ (violence & profanity),8.41,147897,2147,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,
38572,Assassins Pride,2019,fall,,アサシンズプライド,12,Thursdays at 23:30 (JST),Light novel,24,PG-13 - Teens 13 or older,6.16,135685,530,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39491,Psycho-Pass 3,2019,fall,,PSYCHO-PASS サイコパス 3,8,Fridays at 00:55 (JST),Original,45,R - 17+ (violence & profanity),7.66,115108,293,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,
39539,No Guns Life,2019,fall,No Guns Life,ノー・ガンズ・ライフ,12,Fridays at 01:28 (JST),Manga,24,None,7.01,100504,161,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
40004,Bokutachi wa Benkyou ga Dekinai,2019,fall,We Never Learn!: Bokuben,ぼくたちは勉強ができない！,13,Sundays at 00:30 (JST),Manga,23,PG-13 - Teens 13 or older,7.43,95390,404,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,
39030,Hataage Kemono Michi,2019,fall,Kemono Michi: Rise Up,旗揚! けものみち,12,Wednesdays at 22:00 (JST),Manga,24,PG-13 - Teens 13 or older,6.84,92692,181,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
38084,Fate Grand Order Zettai Majuu Sensen Babylonia,2019,fall,Fate/Grand Order: Absolute Demonic Front - Babylonia,Fate/Grand Order -絶対魔獣戦線バビロニア-,21,Saturdays at 23:30 (JST),Game,23,PG-13 - Teens 13 or older,7.87,91895,648,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu,2019,fall,CHOYOYU!: High School Prodigies Have It Easy Even in Another World!,超人高校生たちは異世界でも余裕で生き抜くようです！,12,Thursdays at 21:00 (JST),Light novel,23,PG-13 - Teens 13 or older,6.46,90772,230,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39196,Mairimashita Iruma-kun,2019,fall,Welcome to Demon School! Iruma-kun,魔入りました！入間くん,23,Saturdays at 17:35 (JST),Manga,23,PG-13 - Teens 13 or older,7.67,88699,468,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,
37525,Babylon,2019,fall,,バビロン,12,Mondays at 22:00 (JST),Novel,24,R - 17+ (violence & profanity),7.1,78392,267,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,
37403,Ahiru no Sora,2019,fall,,あひるの空,50,Wednesdays at 18:25 (JST),Manga,24,None,7.46,72003,268,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,
38328,Azur Lane,2019,fall,,アズールレーン,12,Thursdays at 23:30 (JST),Game,23,PG-13 - Teens 13 or older,6.34,69204,543,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,
39468,Honzuki no Gekokujou Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,2019,fall,Ascendance of a Bookworm,本好きの下剋上 ～司書になるためには手段を選んでいられません～,14,Thursdays at 00:30 (JST),Light novel,23,PG-13 - Teens 13 or older,8.06,68784,436,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
37393,Watashi Nouryoku wa Heikinchi de tte Itta yo ne,2019,fall,Didn't I Say to Make My Abilities Average in the Next Life?!,私、能力は平均値でって言ったよね!,12,Mondays at 23:30 (JST),Light novel,23,PG-13 - Teens 13 or older,6.97,65406,182,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37972,Hoshiai no Sora,2019,fall,Stars Align,星合の空,12,Fridays at 01:58 (JST),Original,24,PG-13 - Teens 13 or older,7.58,61852,493,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,
38161,Kabukichou Sherlock,2019,fall,Case File nº221: Kabukicho,歌舞伎町シャーロック,24,Saturdays at 01:55 (JST),Original,24,None,6.54,52393,90,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
37379,Chihayafuru 3,2019,fall,,ちはやふる 3,24,Wednesdays at 01:29 (JST),Manga,22,PG-13 - Teens 13 or older,8.64,51491,511,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,
39570,High Score Girl II,2019,fall,,ハイスコアガール II,9,Saturdays at 01:05 (JST),Manga,24,PG-13 - Teens 13 or older,8.27,40929,252,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,
38889,Kono Oto Tomare 2nd Season,2019,fall,Kono Oto Tomare!: Sounds of Life Season 2,この音とまれ！,13,Sundays at 01:00 (JST),Manga,23,PG-13 - Teens 13 or older,8.47,40787,482,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,1,,,,,1,,,,,,,,,,
39799,Val x Love,2019,fall,,戦×恋（ヴァルラヴ）,12,Saturdays at 23:00 (JST),Manga,23,None,5.97,39182,91,,,,1,,,,1,,,1,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,1,,,,
39355,Radiant 2nd Season,2019,fall,RADIANT Season 2,ラディアン 第2シリーズ,21,Wednesdays at 19:25 (JST),Other,24,PG-13 - Teens 13 or older,7.66,38612,123,1,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
36587,Granblue Fantasy The Animation Season 2,2019,fall,GRANBLUE FANTASY The Animation Season2,グランブルーファンタジー The Animation Season2,12,Saturdays at 00:00 (JST),Game,23,PG-13 - Teens 13 or older,6.81,34131,70,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka Tokunana,2019,fall,,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,12,Sundays at 21:00 (JST),Original,23,None,6.05,28550,26,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,
38276,Houkago Saikoro Club,2019,fall,,放課後さいころ倶楽部,12,Thursdays at 01:15 (JST),Manga,23,PG-13 - Teens 13 or older,6.79,25223,29,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
39811,Fairy Gone 2nd Season,2019,fall,Fairy gone Season 1 Part 2,Fairy gone フェアリーゴーン 第2期,12,Mondays at 00:00 (JST),Original,23,PG-13 - Teens 13 or older,6.44,24879,41,1,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
38390,Chuubyou Gekihatsu Boy,2019,fall,Outburst Dreamer Boys,厨病激発ボーイ,11,Fridays at 22:30 (JST),Novel,23,PG-13 - Teens 13 or older,6.87,23072,70,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
40351,Pokemon 2019,2019,fall,,ポケットモンスター,,Sundays at 18:00 (JST),Game,23,PG - Children,7.37,20708,74,1,1,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
38529,Rifle Is Beautiful,2019,fall,Chidori RSC,ライフル・イズ・ビューティフル,12,Sundays at 23:00 (JST),4-koma manga,23,PG-13 - Teens 13 or older,6.25,19092,24,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
40196,Kandagawa Jet Girls,2019,fall,,神田川JET GIRLS,12,Tuesdays at 23:30 (JST),Original,24,R+ - Mild Nudity,5.77,18215,23,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
40254,XL Joushi,2019,fall,,XL上司。,8,Mondays at 01:00 (JST),Manga,5,R+ - Mild Nudity,5.7,14697,90,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
39590,Africa no Salaryman TV,2019,fall,Africa Salaryman,アフリカのサラリーマン (TV),12,Mondays at 00:30 (JST),Web manga,23,PG-13 - Teens 13 or older,6.56,14269,26,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38331,Stand My Heroes Piece of Truth,2019,fall,Stand My Heroes: Piece of Truth,スタンドマイヒーローズ PIECE OF TRUTH,12,Mondays at 23:00 (JST),Game,24,None,5.75,12833,46,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,
39506,Phantasy Star Online 2 Episode Oracle,2019,fall,Phantasy Star Online 2: Episode Oracle,ファンタシースターオンライン2 エピソード・オラクル,25,Mondays at 22:30 (JST),Game,23,PG-13 - Teens 13 or older,6.35,12672,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
39959,Ani ni Tsukeru Kusuri wa Nai 3,2019,fall,,兄に付ける薬はない！3,12,Mondays at 09:54 (JST),Web manga,3,PG-13 - Teens 13 or older,7.61,11493,28,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
37268,Z X Code Reunion,2019,fall,,Z/X Code Reunion,12,Tuesdays at 23:00 (JST),Card game,24,PG-13 - Teens 13 or older,5.69,8612,19,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,
38670,Actors Songs Connection,2019,fall,,ACTORS -Songs Connection-,12,Sundays at 23:30 (JST),Music,23,PG-13 - Teens 13 or older,6.2,7773,40,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
39194,Shin Chuuka Ichiban,2019,fall,,真・中華一番!,12,Saturdays at 02:25 (JST),Manga,24,PG-13 - Teens 13 or older,6.45,6209,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
40228,Bananya Fushigi na Nakama-tachi,2019,fall,Bananya and the Curious Bunch,ばなにゃ ふしぎななかまたち,13,Tuesdays at 07:30 (JST),Original,2,G - All Ages,6.53,5663,12,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,
40320,Tenka Hyakken Meiji-kan e Youkoso,2019,fall,,天華百剣 ~めいじ館へようこそ!~,12,Sundays at 22:54 (JST),Game,3,None,5.2,5427,5,1,1,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,
40197,Urashimasakatasen no Nichijou,2019,fall,,浦島坂田船の日常,12,Wednesdays at 21:54 (JST),Music,4,PG-13 - Teens 13 or older,5.88,2916,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
40266,Aikatsu on Parade,2019,fall,,アイカツオンパレード!,,Saturdays at 10:30 (JST),Game,24,PG - Children,6.78,2233,16,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,1,,,,,,,,
40166,Zoids Wild Zero,2019,fall,,ゾイドワイルド ZERO,,Fridays at 17:55 (JST),Other,22,PG - Children,,1158,3,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
39183,Super Shiro,2019,fall,,SUPER SHIRO (スーパーシロ),48,Unknown,Manga,5,PG - Children,6.0,1013,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
40367,Go Go Atom,2019,fall,,GO!GO!アトム,52,Thursdays at 18:10 (JST),Manga,11,PG - Children,,310,0,1,1,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
40423,Taeko no Nichijou,2019,fall,,耐え子の日常,,Sundays at 01:00 (JST),Manga,5,G - All Ages,,227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
40487,Eily wa Ou-sama,2019,fall,,エイリは王さま!,,Unknown,Original,,G - All Ages,,197,0,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
